Date,Open,High,Low,Close,Adj Close,Volume
2016-09-14,75.622002,75.622002,75.622002,75.622002,75.622002,0
2016-09-15,75.089996,76.000000,75.070000,75.622002,75.622002,0
2016-09-16,75.959999,76.010002,75.552002,75.552002,75.552002,0
2016-09-19,75.244003,77.269997,75.244003,76.846001,76.846001,0
2016-09-20,77.920998,77.920998,76.589996,77.920998,77.920998,0
2016-09-21,78.019997,78.019997,77.389999,78.019997,78.019997,0
2016-09-22,78.616997,79.120003,78.190002,78.616997,78.616997,0
2016-09-23,79.949997,79.949997,78.360001,79.949997,79.949997,0
2016-09-26,79.652000,79.652000,76.760002,79.652000,79.652000,0
2016-09-27,78.616997,78.616997,77.320000,78.616997,78.616997,0
2016-09-28,79.114998,79.114998,77.483002,77.483002,77.483002,0
2016-09-29,77.582001,78.389999,77.582001,77.592003,77.592003,0
2016-09-30,77.702003,77.750000,77.080002,77.264000,77.264000,0
2016-10-04,78.080002,78.683998,78.080002,78.310997,78.310997,0
2016-10-05,78.660004,78.660004,77.752998,78.151001,78.151001,0
2016-10-06,78.121002,78.664001,78.121002,78.271004,78.271004,0
2016-10-07,78.420998,78.623001,78.224998,78.331001,78.331001,0
2016-10-10,78.130997,79.363998,78.130997,79.299004,79.299004,0
2016-10-11,79.627998,79.627998,78.101997,78.101997,78.101997,0
2016-10-12,76.984001,78.462997,76.984001,78.170998,78.170998,0
2016-10-13,77.931999,77.931999,76.772003,76.834999,76.834999,0
2016-10-14,75.806999,78.283997,75.806999,77.912003,77.912003,0
2016-10-17,78.471001,78.471001,77.442001,77.802002,77.802002,0
2016-10-18,77.602997,79.455002,77.602997,79.219002,79.219002,0
2016-10-19,80.435997,80.435997,79.093002,79.667999,79.667999,0
2016-10-20,80.086998,80.086998,79.551003,79.796997,79.796997,0
2016-10-21,79.796997,80.241997,79.796997,80.137001,80.137001,0
2016-10-24,79.957001,80.931999,79.957001,80.605003,80.605003,0
2016-10-25,81.234001,81.234001,80.566002,80.566002,80.566002,0
2016-10-26,80.545998,80.545998,79.443001,79.806999,79.806999,0
2016-10-27,79.139000,79.693001,78.982002,79.069000,79.069000,0
