Date,Open,High,Low,Close,Adj Close,Volume
2014-03-21,38.330002,38.330002,38.330002,38.330002,38.330002,0
2014-03-24,37.930000,37.930000,37.930000,37.930000,37.930000,0
2014-03-25,38.360001,38.400002,38.360001,38.400002,38.400002,134
2014-03-26,38.689999,38.689999,38.689999,38.689999,38.689999,0
2014-03-27,38.759998,38.759998,38.759998,38.759998,38.759998,0
2014-03-28,39.020000,39.020000,39.020000,39.020000,39.020000,0
2014-03-31,39.070000,39.070000,39.070000,39.070000,39.070000,0
2014-04-01,39.340000,39.340000,39.340000,39.340000,39.340000,0
2014-04-02,39.410000,39.410000,39.410000,39.410000,39.410000,0
2014-04-03,39.450001,39.450001,39.450001,39.450001,39.450001,0
2014-04-04,39.689999,39.689999,39.689999,39.689999,39.689999,0
2014-04-07,39.189999,39.189999,39.189999,39.189999,39.189999,0
2014-04-08,39.080002,39.080002,39.080002,39.080002,39.080002,0
2014-04-09,39.240002,39.240002,39.240002,39.240002,39.240002,0
2014-04-10,39.070000,39.070000,39.070000,39.070000,39.070000,0
2014-04-11,38.529999,38.529999,38.529999,38.529999,38.529999,0
2014-04-14,38.669998,38.669998,38.669998,38.669998,38.669998,0
2014-04-15,38.310001,38.310001,38.310001,38.310001,38.310001,0
2014-04-16,38.770000,38.770000,38.770000,38.770000,38.770000,0
2014-04-17,38.990002,38.990002,38.990002,38.990002,38.990002,0
2014-04-22,39.520000,39.520000,39.520000,39.520000,39.520000,0
2014-04-23,39.330002,39.330002,39.330002,39.330002,39.330002,0
2014-04-24,39.450001,39.450001,39.450001,39.450001,39.450001,0
2014-04-25,39.160000,39.160000,39.160000,39.160000,39.160000,0
2014-04-28,39.240002,39.240002,39.240002,39.240002,39.240002,0
2014-04-29,39.700001,39.700001,39.700001,39.700001,39.700001,0
2014-04-30,39.709999,39.709999,39.709999,39.709999,39.709999,0
2014-05-02,39.709999,39.709999,39.709999,39.709999,39.709999,0
2014-05-05,39.430000,39.689999,39.320000,39.689999,39.689999,10000
2014-05-06,39.540001,39.540001,39.540001,39.540001,39.540001,0
2014-05-07,39.590000,39.590000,39.590000,39.590000,39.590000,0
2014-05-08,39.650002,40.009998,39.590000,40.009998,40.009998,15000
2014-05-09,39.889999,39.889999,39.889999,39.889999,39.889999,0
2014-05-12,39.970001,40.220001,39.970001,40.220001,40.220001,5000
2014-05-13,40.340000,40.340000,40.340000,40.340000,40.340000,0
2014-05-14,40.330002,40.330002,40.330002,40.330002,40.330002,0
2014-05-15,39.970001,39.970001,39.970001,39.970001,39.970001,0
2014-05-16,40.060001,40.060001,40.060001,40.060001,40.060001,0
2014-05-19,40.009998,40.009998,40.009998,40.009998,40.009998,0
2014-05-20,40.029999,40.029999,40.029999,40.029999,40.029999,0
2014-05-21,40.230000,40.230000,40.230000,40.230000,40.230000,0
2014-05-22,40.369999,40.369999,40.340000,40.340000,40.340000,5000
2014-05-23,40.439999,40.439999,40.439999,40.439999,40.439999,0
2014-05-26,40.730000,40.810001,40.730000,40.810001,40.810001,5000
2014-05-27,40.770000,40.770000,40.770000,40.770000,40.770000,0
2014-05-28,40.759998,40.759998,40.759998,40.759998,40.759998,0
2014-05-29,40.799999,40.799999,40.799999,40.799999,40.799999,0
2014-05-30,40.759998,40.759998,40.759998,40.759998,40.759998,0
2014-06-02,40.939999,40.939999,40.880001,40.880001,40.880001,100
2014-06-03,40.680000,40.680000,40.680000,40.680000,40.680000,0
2014-06-04,40.689999,40.689999,40.689999,40.689999,40.689999,0
2014-06-05,40.939999,40.939999,40.880001,40.880001,40.880001,5000
2014-06-06,41.099998,41.139999,41.099998,41.139999,41.139999,5000
2014-06-09,41.340000,41.340000,41.340000,41.340000,41.340000,0
2014-06-10,41.430000,41.430000,41.430000,41.430000,41.430000,0
2014-06-11,41.250000,41.250000,41.250000,41.250000,41.250000,0
2014-06-12,41.250000,41.250000,41.250000,41.250000,41.250000,0
2014-06-13,41.139999,41.139999,41.139999,41.139999,41.139999,0
2014-06-16,40.950001,40.950001,40.950001,40.950001,40.950001,0
2014-06-17,41.060001,41.060001,41.060001,41.060001,41.060001,0
2014-06-18,41.060001,41.060001,41.060001,41.060001,41.060001,0
2014-06-19,41.279999,41.279999,41.279999,41.279999,41.279999,0
2014-06-20,41.270000,41.270000,41.270000,41.270000,41.270000,0
2014-06-23,41.070000,41.070000,41.070000,41.070000,41.070000,0
2014-06-24,40.980000,40.980000,40.980000,40.980000,40.980000,0
2014-06-25,40.570000,40.570000,40.570000,40.570000,40.570000,0
2014-06-26,40.759998,40.759998,40.540001,40.540001,40.540001,250
2014-06-27,40.560001,40.560001,40.560001,40.560001,40.560001,0
2014-06-30,40.549999,40.549999,40.549999,40.549999,40.549999,0
2014-07-01,40.900002,40.900002,40.900002,40.900002,40.900002,0
2014-07-02,41.020000,41.020000,41.020000,41.020000,41.020000,0
2014-07-03,41.250000,41.380001,41.250000,41.380001,41.380001,5000
2014-07-04,41.279999,41.279999,41.279999,41.279999,41.279999,0
2014-07-07,40.889999,40.889999,40.889999,40.889999,40.889999,0
2014-07-08,40.360001,40.360001,40.360001,40.360001,40.360001,0
2014-07-09,40.340000,40.340000,40.340000,40.340000,40.340000,0
2014-07-10,39.980000,40.020000,39.919998,39.919998,39.919998,10055
2014-07-11,39.970001,39.970001,39.970001,39.970001,39.970001,0
2014-07-14,40.310001,40.310001,40.310001,40.310001,40.310001,0
2014-07-15,40.160000,40.160000,40.160000,40.160000,40.160000,0
2014-07-16,40.680000,40.680000,40.680000,40.680000,40.680000,0
2014-07-17,40.330002,40.330002,40.330002,40.330002,40.330002,0
2014-07-18,40.330002,40.330002,40.330002,40.330002,40.330002,0
2014-07-21,40.090000,40.090000,40.090000,40.090000,40.090000,0
2014-07-22,40.619999,40.619999,40.619999,40.619999,40.619999,125
2014-07-23,40.669998,40.669998,40.669998,40.669998,40.669998,0
2014-07-24,40.869999,40.869999,40.869999,40.869999,40.869999,0
2014-07-25,40.580002,40.580002,40.580002,40.580002,40.580002,0
2014-07-28,40.509998,40.509998,40.509998,40.509998,40.509998,0
2014-07-29,40.610001,40.610001,40.610001,40.610001,40.610001,0
2014-07-30,40.400002,40.400002,40.400002,40.400002,40.400002,0
2014-07-31,40.389999,40.389999,39.869999,39.869999,39.869999,261
2014-08-01,39.320000,39.320000,39.320000,39.320000,39.320000,0
2014-08-04,39.320000,39.320000,39.320000,39.320000,39.320000,0
2014-08-05,39.430000,39.430000,39.430000,39.430000,39.430000,0
2014-08-06,39.110001,39.110001,39.110001,39.110001,39.110001,0
2014-08-07,38.849998,38.849998,38.849998,38.849998,38.849998,0
2014-08-08,38.590000,38.590000,38.590000,38.590000,38.590000,0
2014-08-11,39.119999,39.119999,39.119999,39.119999,39.119999,0
2014-08-12,39.049999,39.049999,39.049999,39.049999,39.049999,0
2014-08-13,39.230000,39.230000,39.230000,39.230000,39.230000,0
