Date,Open,High,Low,Close,Adj Close,Volume
2020-07-15,22.370001,22.510000,22.299999,22.395000,22.395000,150493
2020-07-16,22.285000,22.305000,22.219999,22.260000,22.260000,73782
2020-07-17,22.370001,22.375000,22.280001,22.334999,22.334999,13896
2020-07-20,22.225000,22.469999,22.184999,22.469999,22.469999,39987
2020-07-21,22.684999,22.780001,22.594999,22.629999,22.629999,17640
2020-07-22,22.480000,22.480000,22.299999,22.360001,22.360001,26247
2020-07-23,22.485001,22.525000,22.355000,22.379999,22.379999,41511
2020-07-24,21.980000,22.105000,21.924999,21.965000,21.965000,28294
