Date,Open,High,Low,Close,Adj Close,Volume
2012-06-18,38.099998,38.099998,38.099998,38.099998,38.099998,0
2012-06-19,38.849998,38.849998,38.849998,38.849998,38.849998,0
2012-06-20,39.020000,39.020000,39.020000,39.020000,39.020000,0
2012-06-21,38.889999,38.889999,38.889999,38.889999,38.889999,0
2012-06-22,38.669998,38.669998,38.669998,38.669998,38.669998,0
2012-06-25,37.669998,37.669998,37.669998,37.669998,37.669998,0
2012-06-26,37.619999,37.619999,37.619999,37.619999,37.619999,0
2012-06-27,38.290001,38.290001,38.290001,38.290001,38.290001,0
2012-06-28,38.150002,38.150002,38.150002,38.150002,38.150002,0
2012-06-29,40.040001,40.040001,40.040001,40.040001,40.040001,0
2012-07-02,40.529999,40.529999,40.529999,40.529999,40.529999,0
2012-07-03,41.029999,41.029999,41.029999,41.029999,41.029999,0
2012-07-04,40.910000,40.910000,40.910000,40.910000,40.910000,0
2012-07-05,40.419998,40.419998,40.419998,40.419998,40.419998,0
2012-07-06,39.549999,39.549999,39.549999,39.549999,39.549999,0
2012-07-09,39.410000,39.410000,39.410000,39.410000,39.410000,0
2012-07-10,39.669998,39.669998,39.669998,39.669998,39.669998,0
2012-07-11,39.750000,39.750000,39.750000,39.750000,39.750000,0
2012-07-12,39.430000,39.430000,39.430000,39.430000,39.430000,0
2012-07-13,40.020000,40.020000,40.020000,40.020000,40.020000,0
2012-07-16,39.889999,39.889999,39.889999,39.889999,39.889999,0
2012-07-17,39.869999,39.869999,39.869999,39.869999,39.869999,0
2012-07-18,40.470001,40.470001,40.470001,40.470001,40.470001,0
2012-07-19,40.779999,40.779999,40.779999,40.779999,40.779999,0
2012-07-20,39.630001,39.630001,39.630001,39.630001,39.630001,0
2012-07-23,38.599998,38.599998,38.599998,38.599998,38.599998,0
2012-07-24,38.110001,38.110001,38.110001,38.110001,38.110001,0
2012-07-25,38.240002,38.240002,38.240002,38.240002,38.240002,0
2012-07-26,39.869999,39.869999,39.869999,39.869999,39.869999,0
2012-07-27,40.759998,40.759998,40.759998,40.759998,40.759998,0
2012-07-30,41.450001,41.450001,41.450001,41.450001,41.450001,0
2012-07-31,41.189999,41.189999,41.189999,41.189999,41.189999,0
2012-08-01,41.330002,41.330002,41.330002,41.330002,41.330002,0
2012-08-02,40.090000,40.090000,40.090000,40.090000,40.090000,0
2012-08-03,42.020000,42.020000,42.020000,42.020000,42.020000,0
2012-08-06,42.500000,42.500000,42.500000,42.500000,42.500000,0
2012-08-07,43.220001,43.220001,43.220001,43.220001,43.220001,0
2012-08-08,43.090000,43.090000,43.090000,43.090000,43.090000,0
2012-08-09,43.169998,43.169998,43.169998,43.169998,43.169998,0
2012-08-10,42.930000,42.930000,42.930000,42.930000,42.930000,0
2012-08-13,42.799999,42.799999,42.799999,42.799999,42.799999,0
2012-08-14,43.090000,43.090000,43.090000,43.090000,43.090000,0
2012-08-15,43.049999,43.049999,43.049999,43.049999,43.049999,0
2012-08-16,43.520000,43.520000,43.520000,43.520000,43.520000,0
2012-08-17,43.779999,43.779999,43.779999,43.779999,43.779999,0
2012-08-20,43.689999,43.689999,43.689999,43.689999,43.689999,0
2012-08-21,44.119999,44.119999,44.119999,44.119999,44.119999,0
2012-08-22,43.459999,43.459999,43.459999,43.459999,43.459999,0
2012-08-23,43.040001,43.040001,43.040001,43.040001,43.040001,0
2012-08-24,43.130001,43.130001,43.130001,43.130001,43.130001,0
2012-08-27,43.619999,43.619999,43.619999,43.619999,43.619999,0
2012-08-28,43.270000,43.270000,43.270000,43.270000,43.270000,0
2012-08-29,43.130001,43.130001,43.130001,43.130001,43.130001,0
2012-08-30,42.590000,42.590000,42.590000,42.590000,42.590000,0
2012-08-31,43.240002,43.240002,43.240002,43.240002,43.240002,0
2012-09-03,43.639999,43.639999,43.639999,43.639999,43.639999,0
2012-09-04,43.169998,43.169998,43.169998,43.169998,43.169998,0
2012-09-05,43.259998,43.259998,43.259998,43.259998,43.259998,0
2012-09-06,44.730000,44.730000,44.730000,44.730000,44.730000,0
2012-09-07,45.000000,45.000000,45.000000,45.000000,45.000000,0
2012-09-10,44.830002,44.830002,44.830002,44.830002,44.830002,0
2012-09-11,45.340000,45.340000,45.340000,45.340000,45.340000,0
2012-09-12,45.470001,45.470001,45.470001,45.470001,45.470001,0
2012-09-13,45.090000,45.090000,45.090000,45.090000,45.090000,0
2012-09-14,46.000000,46.000000,46.000000,46.000000,46.000000,0
2012-09-17,45.799999,45.799999,45.799999,45.799999,45.799999,0
2012-09-18,45.259998,45.259998,45.259998,45.259998,45.259998,0
2012-09-19,45.520000,45.520000,45.520000,45.520000,45.520000,0
2012-09-20,45.259998,45.259998,45.259998,45.259998,45.259998,0
2012-09-21,45.680000,45.680000,45.680000,45.680000,45.680000,0
2012-09-24,45.419998,45.419998,45.419998,45.419998,45.419998,0
2012-09-25,45.630001,45.630001,45.630001,45.630001,45.630001,0
2012-09-26,44.389999,44.389999,44.389999,44.389999,44.389999,0
2012-09-27,44.520000,44.520000,44.520000,44.520000,44.520000,0
2012-09-28,43.599998,43.599998,43.599998,43.599998,43.599998,0
2012-10-01,44.410000,44.410000,44.410000,44.410000,44.410000,0
2012-10-02,44.320000,44.320000,44.320000,44.320000,44.320000,0
2012-10-03,44.299999,44.299999,44.299999,44.299999,44.299999,0
2012-10-04,44.180000,44.180000,44.180000,44.180000,44.180000,0
2012-10-05,44.980000,44.980000,44.980000,44.980000,44.980000,0
2012-10-08,44.360001,44.360001,44.360001,44.360001,44.360001,0
2012-10-09,43.930000,43.930000,43.930000,43.930000,43.930000,0
2012-10-10,43.660000,43.660000,43.660000,43.660000,43.660000,0
2012-10-11,44.200001,44.200001,44.200001,44.200001,44.200001,0
2012-10-12,43.880001,43.880001,43.880001,43.880001,43.880001,0
2012-10-15,44.160000,44.160000,44.160000,44.160000,44.160000,0
2012-10-16,45.279999,45.279999,45.279999,45.279999,45.279999,0
2012-10-17,45.709999,45.709999,45.709999,45.709999,45.709999,0
2012-10-18,45.779999,45.779999,45.779999,45.779999,45.779999,0
