Date,Open,High,Low,Close,Adj Close,Volume
2016-09-14,120.029999,120.029999,120.029999,120.029999,120.029999,0
2016-09-15,119.050003,120.029999,118.930000,120.029999,120.029999,0
2016-09-16,120.120003,120.139999,119.730003,120.110001,120.110001,0
2016-09-19,120.940002,121.059998,120.690002,120.750000,120.750000,0
2016-09-20,121.500000,122.360001,121.040001,122.339996,122.339996,0
2016-09-21,124.790001,126.129997,124.790001,125.750000,125.750000,0
2016-09-22,124.599998,126.389999,124.599998,126.050003,126.050003,0
2016-09-23,124.949997,125.059998,124.010002,125.059998,125.059998,0
2016-09-26,122.559998,123.250000,122.080002,123.029999,123.029999,0
2016-09-27,124.790001,125.309998,123.709999,125.220001,125.220001,0
2016-09-28,123.309998,125.330002,123.309998,124.399002,124.399002,0
2016-09-29,124.657997,124.680000,123.589996,124.099998,124.099998,0
2016-09-30,122.587997,123.730003,122.230003,123.075996,123.075996,0
2016-10-04,123.424004,124.595001,123.367996,124.008003,124.008003,0
2016-10-05,124.287003,124.287003,123.123001,123.370003,123.370003,0
2016-10-06,123.958000,123.958000,122.415001,123.180000,123.180000,0
2016-10-07,122.871002,123.607002,122.514999,123.150002,123.150002,0
2016-10-10,123.180000,124.401001,122.360001,124.208000,124.208000,0
2016-10-11,123.398003,124.491997,123.398003,124.185997,124.185997,0
2016-10-12,123.049004,124.638000,123.049004,124.066002,124.066002,0
2016-10-13,123.577003,123.852997,122.851997,123.267998,123.267998,0
2016-10-14,123.468002,124.544998,123.462997,124.445000,124.445000,0
2016-10-17,124.265999,124.764999,123.871002,124.574997,124.574997,0
2016-10-18,125.223000,125.572998,124.288002,125.343002,125.343002,0
2016-10-19,125.592003,126.325996,124.914001,126.021004,126.021004,0
2016-10-20,126.519997,127.384003,125.943001,127.197998,127.197998,0
2016-10-21,126.778999,127.836998,126.733002,127.457001,127.457001,0
2016-10-24,128.016006,128.121994,127.363998,127.726997,127.726997,0
2016-10-25,128.167999,128.192001,127.473000,128.029007,128.029007,0
2016-10-26,127.660004,127.876999,126.806999,127.589996,127.589996,0
2016-10-27,127.091003,128.042007,127.051003,127.379997,127.379997,0
2016-10-28,127.610001,127.869003,126.657997,127.869003,127.869003,0
2016-10-31,127.759003,127.986000,127.066002,127.410004,127.410004,0
2016-11-01,127.762001,127.762001,125.888000,126.276001,126.276001,0
2016-11-02,124.552002,125.444000,124.373001,124.402000,124.402000,0
2016-11-03,124.622002,125.685997,124.070000,124.901001,124.901001,0
2016-11-04,123.625000,123.856003,122.763000,123.365997,123.365997,0
2016-11-07,123.863998,124.893997,123.863998,124.632004,124.632004,0
2016-11-08,125.115997,125.115997,123.747002,124.499001,124.499001,0
2016-11-09,121.638000,125.305000,121.638000,124.070000,124.070000,0
2016-11-10,128.942993,128.962997,125.445000,125.495003,125.495003,0
2016-11-11,124.667999,126.203003,124.667999,125.853996,125.853996,0
2016-11-14,125.455002,127.914001,125.455002,127.568001,127.568001,0
2016-11-15,128.104004,128.104004,126.935997,127.606003,127.606003,0
2016-11-16,128.552002,128.686005,128.035004,128.393005,128.393005,0
2016-11-17,128.352997,130.037003,128.352997,129.119995,129.119995,0
2016-11-18,128.751999,129.414993,128.475998,129.160004,129.160004,0
2016-11-21,129.617996,129.645004,128.880997,128.940994,128.940994,0
2016-11-22,129.787994,130.464005,129.787994,129.906998,129.906998,0
2016-11-23,130.175995,130.410995,129.612000,129.886993,129.886993,0
2016-11-24,130.095993,130.095993,128.830994,128.830994,128.830994,0
2016-11-25,129.559006,129.559006,128.572006,128.612000,128.612000,0
2016-11-28,129.927002,130.585007,129.675003,129.837006,129.837006,0
2016-11-29,129.720001,130.884003,129.720001,130.317993,130.317993,0
2016-11-30,130.367996,131.000000,130.001007,130.656998,130.656998,0
2016-12-01,131.682999,131.682999,128.694000,128.753998,128.753998,0
2016-12-02,128.205994,128.960999,128.001999,128.425003,128.425003,0
2016-12-05,127.399002,129.330994,127.348999,128.365005,128.365005,0
2016-12-06,129.072998,129.072998,127.802002,127.897003,127.897003,0
2016-12-07,128.434998,129.556000,128.434998,128.843994,128.843994,0
2016-12-08,130.608002,133.065002,130.274994,132.970001,132.970001,0
2016-12-09,133.059006,134.531998,132.794998,134.085999,134.085999,0
2016-12-12,133.548004,133.548004,132.544006,132.960007,132.960007,0
2016-12-13,133.306000,133.733002,132.718002,132.738007,132.738007,0
2016-12-14,132.738007,133.162994,132.169006,132.169006,132.169006,0
2016-12-15,130.065002,134.404007,130.065002,134.363007,134.363007,0
2016-12-16,134.503006,134.503006,132.800995,132.856995,132.856995,0
2016-12-19,132.856995,134.401993,132.856995,133.087006,133.087006,0
2016-12-20,134.572006,135.242996,134.572006,135.242996,135.242996,0
2016-12-21,135.203003,135.203003,133.481995,134.893997,134.893997,0
2016-12-22,132.992996,133.272995,132.643005,132.643005,132.643005,0
2016-12-23,133.434998,133.653000,132.845993,132.893005,132.893005,0
2016-12-27,132.675003,132.804993,132.294006,132.294006,132.294006,0
2016-12-28,132.554993,133.615005,132.554993,133.542007,133.542007,0
2016-12-29,133.445999,133.445999,130.658997,130.934998,130.934998,0
2016-12-30,130.753998,130.753998,129.766006,130.335007,130.335007,0
2017-01-02,130.473999,131.628006,130.473999,131.276993,131.276993,0
2017-01-03,131.423004,133.175003,131.423004,131.992004,131.992004,0
2017-01-04,132.126999,134.324005,132.126999,134.005005,134.005005,0
2017-01-05,133.901001,134.722000,133.406006,133.445999,133.445999,0
2017-01-06,133.423004,134.242996,133.352997,133.964005,133.964005,0
2017-01-09,133.921997,134.341995,133.822006,133.942001,133.942001,200
2017-01-10,133.313004,133.763000,133.042999,133.416000,133.416000,0
2017-01-11,133.408997,135.582001,133.408997,134.039001,134.039001,0
2017-01-12,133.973999,133.973999,131.957001,131.957001,131.957001,0
2017-01-13,133.341003,133.341003,133.341003,133.341003,133.341003,0
2017-01-16,134.237000,134.339005,133.544998,134.287994,134.287994,0
2017-01-17,133.473007,133.473007,131.544006,132.544998,132.544998,0
2017-01-18,132.578003,132.628998,132.227997,132.298004,132.298004,0
2017-01-19,132.856003,133.205994,132.337006,133.091995,133.091995,0
2017-01-20,132.863998,133.281006,132.516006,132.656998,132.656998,0
2017-01-23,131.921997,131.921997,131.119995,131.197006,131.197006,0
2017-01-24,131.223007,131.615997,130.798996,130.798996,130.798996,0
2017-01-25,131.916000,133.210999,131.209000,132.199005,132.199005,0
2017-01-26,133.145996,135.473999,133.145996,135.317993,135.317993,0
2017-01-27,134.654007,134.654007,133.406006,133.557007,133.557007,0
2017-01-30,132.492996,134.022003,132.061005,132.292999,132.292999,0
2017-01-31,132.270004,132.414993,130.162003,130.619003,130.619003,0
2017-02-01,130.604004,132.977005,130.604004,132.141006,132.141006,0
2017-02-02,132.074005,132.074005,130.794998,130.794998,130.794998,0
2017-02-03,131.339996,132.895996,131.339996,131.699997,131.699997,0
2017-02-06,132.457001,133.063995,132.238007,132.755997,132.755997,0
2017-02-07,132.240005,134.192001,132.240005,133.542999,133.542999,0
2017-02-08,133.429001,134.878006,132.882996,132.882996,132.882996,0
2017-02-09,133.274994,134.322006,133.274994,134.076004,134.076004,0
2017-02-10,135.412003,135.643997,134.641998,134.641998,134.641998,0
2017-02-13,134.987000,136.606003,134.987000,136.210007,136.210007,0
2017-02-14,135.787994,135.787994,135.188995,135.365997,135.365997,0
2017-02-15,136.024994,136.024994,134.701004,134.763000,134.763000,0
2017-02-16,135.020004,135.113998,133.858994,134.054001,134.054001,0
2017-02-17,133.917999,134.871994,133.917999,134.401993,134.401993,0
2017-02-20,134.927994,135.712006,134.927994,135.264999,135.264999,0
2017-02-21,135.804993,137.630997,135.804993,137.167999,137.167999,0
2017-02-22,137.513000,137.966995,137.132004,137.136002,137.136002,0
2017-02-23,137.419006,137.419006,136.757004,136.886993,136.886993,0
2017-02-24,136.828003,137.016006,135.862000,136.401001,136.401001,0
2017-02-27,136.350006,136.363007,135.326004,135.326004,135.326004,0
2017-02-28,135.723999,136.003998,135.442001,135.442001,135.442001,0
2017-03-01,136.554001,137.914001,136.554001,137.503998,137.503998,0
2017-03-02,137.862000,137.862000,136.281006,136.281006,136.281006,0
2017-03-03,136.888000,136.888000,135.718002,136.141998,136.141998,0
2017-03-06,136.003006,136.003006,135.095993,135.498001,135.498001,0
2017-03-07,135.673996,136.091995,135.673996,135.815002,135.815002,0
2017-03-08,135.888000,136.121002,135.397995,135.748001,135.748001,0
2017-03-09,135.470993,135.470993,134.723007,135.251999,135.251999,0
2017-03-10,135.296005,135.572006,134.882004,135.212997,135.212997,0
2017-03-13,135.126007,135.934998,135.126007,135.589005,135.589005,0
2017-03-14,135.731995,135.731995,134.766998,134.766998,134.766998,0
2017-03-15,135.485992,135.925003,135.485992,135.634003,135.634003,0
2017-03-16,136.300003,136.445999,134.957993,135.326996,135.326996,0
2017-03-17,134.845993,135.647003,134.820999,135.384003,135.384003,0
2017-03-20,135.356003,135.621994,135.154999,135.475998,135.475998,0
2017-03-21,135.464996,135.464996,133.533997,133.565002,133.565002,0
2017-03-22,133.223007,133.737000,133.166000,133.380997,133.380997,0
2017-03-23,133.300003,134.341995,133.300003,134.035004,134.035004,0
2017-03-24,134.106995,135.261993,134.106995,134.649994,134.649994,0
2017-03-27,133.740997,133.832993,132.990005,133.106995,133.106995,0
2017-03-28,133.957001,135.223999,133.957001,134.207993,134.207993,0
2017-03-29,135.003998,136.820999,135.003998,136.449997,136.449997,0
2017-03-30,136.061996,136.136002,135.248001,135.248001,135.248001,0
2017-03-31,134.126007,134.921997,134.126007,134.354996,134.354996,0
2017-04-03,134.681000,135.951004,134.681000,135.365997,135.365997,0
2017-04-04,136.856995,136.856995,135.085999,135.173996,135.173996,0
2017-04-05,135.227005,135.660995,134.880005,134.897995,134.897995,0
2017-04-06,134.238007,134.250000,133.612000,133.684998,133.684998,0
2017-04-07,133.759995,135.171997,133.759995,134.128006,134.128006,0
2017-04-10,134.835007,135.151993,134.253998,134.261993,134.261993,0
2017-04-11,134.315994,135.281998,134.313995,134.313995,134.313995,0
2017-04-12,134.701004,135.261993,134.485001,134.485001,134.485001,0
2017-04-13,134.108002,134.108002,133.404999,133.451004,133.451004,0
2017-04-18,133.253998,134.313995,132.891006,133.167007,133.167007,0
