Date,Open,High,Low,Close,Adj Close,Volume
2018-11-15,260.850006,260.850006,260.850006,260.850006,260.850006,0
2018-11-16,259.000000,259.000000,259.000000,259.000000,259.000000,0
2018-11-19,259.000000,259.000000,259.000000,259.000000,259.000000,0
2018-11-20,256.799988,256.799988,256.799988,256.799988,256.799988,0
2018-11-21,256.649994,256.649994,256.649994,256.649994,256.649994,0
2018-11-22,257.200012,257.200012,257.200012,257.200012,257.200012,0
2018-11-23,257.200012,257.200012,257.200012,257.200012,257.200012,0
2018-11-26,258.399994,258.399994,258.399994,258.399994,258.399994,0
2018-11-27,260.299988,260.299988,260.299988,260.299988,260.299988,0
2018-11-28,260.299988,260.299988,260.299988,260.299988,260.299988,0
2018-11-29,260.350006,260.350006,260.350006,260.350006,260.350006,0
2018-11-30,261.850006,261.850006,261.850006,261.850006,261.850006,0
2018-12-03,263.000000,263.000000,263.000000,263.000000,263.000000,0
2018-12-04,265.000000,265.000000,265.000000,265.000000,265.000000,0
2018-12-05,265.000000,265.000000,265.000000,265.000000,265.000000,0
2018-12-06,261.799988,261.799988,261.799988,261.799988,261.799988,0
2018-12-07,255.000000,255.000000,255.000000,255.000000,255.000000,0
2018-12-10,255.500000,255.500000,255.500000,255.500000,255.500000,0
2018-12-11,252.850006,252.850006,252.850006,252.850006,252.850006,0
2018-12-12,256.000000,256.000000,256.000000,256.000000,256.000000,0
2018-12-13,259.100006,259.100006,259.100006,259.100006,259.100006,0
2018-12-14,259.100006,259.100006,259.100006,259.100006,259.100006,0
2018-12-17,257.299988,257.299988,257.299988,257.299988,257.299988,0
2018-12-18,253.449997,253.449997,253.449997,253.449997,253.449997,0
2018-12-19,250.350006,250.350006,250.350006,250.350006,250.350006,0
2018-12-20,249.649994,249.649994,249.649994,249.649994,249.649994,0
2018-12-21,245.899994,245.899994,245.899994,245.899994,245.899994,0
2018-12-27,245.899994,245.899994,245.899994,245.899994,245.899994,0
2018-12-28,240.800003,240.800003,240.800003,240.800003,240.800003,0
2019-01-03,245.750000,245.750000,245.750000,245.750000,245.750000,0
2019-01-04,247.399994,247.399994,247.399994,247.399994,247.399994,0
2019-01-07,251.899994,251.899994,251.899994,251.899994,251.899994,0
2019-01-08,251.649994,251.649994,251.649994,251.649994,251.649994,0
2019-01-09,253.199997,253.199997,253.199997,253.199997,253.199997,0
2019-01-10,253.850006,253.850006,253.850006,253.850006,253.850006,0
2019-01-11,256.350006,256.350006,256.350006,256.350006,256.350006,0
2019-01-14,257.450012,257.450012,257.450012,257.450012,257.450012,0
2019-01-15,257.450012,257.450012,257.450012,257.450012,257.450012,0
2019-01-16,257.950012,257.950012,257.950012,257.950012,257.950012,0
2019-01-17,258.799988,258.799988,258.799988,258.799988,258.799988,0
2019-01-18,259.450012,259.450012,259.450012,259.450012,259.450012,0
2019-01-21,262.600006,262.600006,262.600006,262.600006,262.600006,0
2019-01-22,262.600006,262.600006,262.600006,262.600006,262.600006,0
2019-01-23,262.450012,262.450012,262.450012,262.450012,262.450012,0
2019-01-24,261.750000,261.750000,261.750000,261.750000,261.750000,0
2019-01-25,261.750000,261.750000,261.750000,261.750000,261.750000,0
2019-01-28,261.600006,261.600006,261.600006,261.600006,261.600006,0
2019-01-29,259.500000,259.500000,259.500000,259.500000,259.500000,0
2019-01-30,259.899994,259.899994,259.899994,259.899994,259.899994,0
2019-01-31,260.200012,260.200012,260.200012,260.200012,260.200012,0
2019-02-01,260.750000,260.750000,260.750000,260.750000,260.750000,0
2019-02-04,261.350006,261.350006,261.350006,261.350006,261.350006,30
2019-02-05,261.350006,261.350006,261.350006,261.350006,261.350006,0
2019-02-06,264.950012,264.950012,264.950012,264.950012,264.950012,0
2019-02-07,265.100006,265.100006,265.100006,265.100006,265.100006,0
2019-02-08,264.149994,264.149994,264.149994,264.149994,264.149994,0
2019-02-11,264.149994,264.149994,264.149994,264.149994,264.149994,0
2019-02-12,264.500000,264.500000,264.500000,264.500000,264.500000,0
2019-02-13,264.649994,264.649994,264.649994,264.649994,264.649994,0
2019-02-14,265.899994,265.899994,265.899994,265.899994,265.899994,0
2019-02-15,266.600006,266.600006,266.600006,266.600006,266.600006,0
2019-02-18,269.299988,269.299988,269.299988,269.299988,269.299988,0
2019-02-19,270.200012,270.200012,270.200012,270.200012,270.200012,0
2019-02-20,270.200012,270.200012,270.200012,270.200012,270.200012,0
2019-02-21,271.700012,271.700012,271.700012,271.700012,271.700012,0
2019-02-22,272.100006,272.100006,272.100006,272.100006,272.100006,0
2019-02-25,272.700012,272.700012,272.700012,272.700012,272.700012,0
2019-02-26,273.799988,273.799988,273.799988,273.799988,273.799988,0
2019-02-27,274.950012,274.950012,274.950012,274.950012,274.950012,0
2019-02-28,274.700012,274.700012,274.700012,274.700012,274.700012,0
2019-03-01,274.700012,274.700012,274.700012,274.700012,274.700012,0
2019-03-04,274.700012,274.700012,274.700012,274.700012,274.700012,0
2019-03-05,275.399994,275.399994,275.399994,275.399994,275.399994,0
2019-03-06,275.549988,275.549988,275.549988,275.549988,275.549988,0
2019-03-07,275.549988,275.549988,275.549988,275.549988,275.549988,0
2019-03-08,275.549988,275.549988,275.549988,275.549988,275.549988,0
2019-03-11,275.000000,275.000000,275.000000,275.000000,275.000000,0
2019-03-12,275.000000,275.000000,275.000000,275.000000,275.000000,0
2019-03-13,275.000000,275.000000,275.000000,275.000000,275.000000,0
2019-03-14,275.799988,275.799988,275.799988,275.799988,275.799988,0
2019-03-15,278.899994,278.899994,278.899994,278.899994,278.899994,0
2019-03-18,279.149994,279.149994,279.149994,279.149994,279.149994,0
2019-03-19,279.399994,279.399994,279.399994,279.399994,279.399994,0
2019-03-20,280.250000,280.250000,280.250000,280.250000,280.250000,0
2019-03-21,280.250000,280.250000,280.250000,280.250000,280.250000,0
2019-03-22,280.250000,280.250000,280.250000,280.250000,280.250000,0
2019-03-25,279.799988,279.799988,279.799988,279.799988,279.799988,0
2019-03-26,278.899994,278.899994,278.899994,278.899994,278.899994,0
2019-03-27,282.600006,282.600006,282.600006,282.600006,282.600006,50716
2019-03-28,282.600006,282.600006,282.600006,282.600006,282.600006,0
2019-03-29,282.600006,282.600006,282.600006,282.600006,282.600006,0
2019-04-01,283.750000,283.750000,283.750000,283.750000,283.750000,0
2019-04-02,284.750000,284.750000,284.750000,284.750000,284.750000,0
2019-04-03,284.899994,284.899994,284.899994,284.899994,284.899994,0
2019-04-04,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-05,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-08,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-09,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-10,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-11,286.100006,286.100006,286.100006,286.100006,286.100006,0
2019-04-12,285.500000,285.500000,285.500000,285.500000,285.500000,0
2019-04-15,283.250000,283.250000,283.250000,283.250000,283.250000,0
2019-04-16,283.250000,283.250000,283.250000,283.250000,283.250000,0
2019-04-17,283.850006,283.850006,283.850006,283.850006,283.850006,0
2019-04-18,283.850006,283.850006,283.850006,283.850006,283.850006,0
2019-04-23,283.850006,283.850006,283.850006,283.850006,283.850006,0
2019-04-24,284.100006,284.100006,284.100006,284.100006,284.100006,0
2019-04-25,285.750000,285.750000,285.750000,285.750000,285.750000,0
2019-04-26,287.549988,287.549988,287.549988,287.549988,287.549988,0
2019-04-29,288.200012,288.200012,288.200012,288.200012,288.200012,0
2019-04-30,288.299988,288.299988,288.299988,288.299988,288.299988,0
2019-05-02,288.299988,288.299988,288.299988,288.299988,288.299988,0
2019-05-03,288.299988,288.299988,288.299988,288.299988,288.299988,0
2019-05-06,288.750000,288.750000,288.750000,288.750000,288.750000,0
2019-05-07,288.600006,288.600006,288.600006,288.600006,288.600006,0
2019-05-08,285.850006,285.850006,285.850006,285.850006,285.850006,0
2019-05-09,285.850006,285.850006,285.850006,285.850006,285.850006,0
2019-05-10,283.549988,283.549988,283.549988,283.549988,283.549988,0
2019-05-13,283.549988,283.549988,283.549988,283.549988,283.549988,0
2019-05-14,282.649994,282.649994,282.649994,282.649994,282.649994,0
2019-05-15,282.700012,282.700012,282.700012,282.700012,282.700012,0
2019-05-16,284.549988,284.549988,284.549988,284.549988,284.549988,0
2019-05-17,290.200012,290.200012,290.200012,290.200012,290.200012,0
2019-05-20,290.399994,290.399994,290.399994,290.399994,290.399994,0
2019-05-21,290.399994,290.399994,290.399994,290.399994,290.399994,0
2019-05-22,290.399994,290.399994,290.399994,290.399994,290.399994,0
2019-05-23,291.299988,291.299988,291.299988,291.299988,291.299988,0
2019-05-24,291.299988,291.299988,291.299988,291.299988,291.299988,0
2019-05-27,292.649994,292.649994,292.649994,292.649994,292.649994,0
2019-05-28,293.750000,293.750000,293.750000,293.750000,293.750000,0
2019-05-29,293.450012,293.450012,293.450012,293.450012,293.450012,0
2019-05-31,291.500000,291.500000,291.500000,291.500000,291.500000,0
2019-06-03,291.049988,291.049988,291.049988,291.049988,291.049988,0
2019-06-04,291.700012,291.700012,291.700012,291.700012,291.700012,0
2019-06-05,291.700012,291.700012,291.700012,291.700012,291.700012,0
2019-06-06,293.899994,293.899994,293.899994,293.899994,293.899994,0
2019-06-07,294.549988,294.549988,294.549988,294.549988,294.549988,0
2019-06-11,295.750000,295.750000,295.750000,295.750000,295.750000,0
2019-06-12,297.000000,297.000000,297.000000,297.000000,297.000000,0
2019-06-13,299.100006,299.100006,299.000000,299.000000,299.000000,129
2019-06-14,299.000000,299.000000,299.000000,299.000000,299.000000,0
2019-06-17,299.000000,299.000000,299.000000,299.000000,299.000000,0
2019-06-18,299.000000,299.000000,299.000000,299.000000,299.000000,0
2019-06-19,302.899994,302.899994,302.899994,302.899994,302.899994,0
2019-06-20,302.899994,302.899994,302.899994,302.899994,302.899994,0
2019-06-21,305.899994,305.899994,305.899994,305.899994,305.899994,0
2019-06-24,305.100006,305.100006,305.100006,305.100006,305.100006,65
2019-06-25,302.299988,303.000000,302.299988,303.000000,303.000000,129
2019-06-26,303.000000,303.000000,303.000000,303.000000,303.000000,0
2019-06-27,302.899994,302.899994,302.899994,302.899994,302.899994,0
2019-06-28,302.899994,302.899994,302.899994,302.899994,302.899994,0
2019-07-01,302.899994,302.899994,302.899994,302.899994,302.899994,0
2019-07-02,303.399994,303.399994,303.399994,303.399994,303.399994,0
2019-07-03,305.299988,305.299988,305.299988,305.299988,305.299988,0
2019-07-04,307.350006,307.350006,307.350006,307.350006,307.350006,0
2019-07-05,307.350006,307.350006,307.350006,307.350006,307.350006,0
2019-07-08,306.950012,306.950012,306.950012,306.950012,306.950012,0
2019-07-09,306.450012,306.450012,306.450012,306.450012,306.450012,0
2019-07-10,305.750000,305.750000,305.750000,305.750000,305.750000,0
2019-07-11,305.049988,305.049988,305.049988,305.049988,305.049988,0
2019-07-12,303.600006,303.600006,303.600006,303.600006,303.600006,0
2019-07-15,302.350006,302.350006,302.350006,302.350006,302.350006,0
2019-07-16,302.350006,302.350006,302.350006,302.350006,302.350006,0
2019-07-17,302.450012,302.450012,302.450012,302.450012,302.450012,0
2019-07-18,305.250000,305.250000,305.250000,305.250000,305.250000,0
2019-07-19,306.950012,306.950012,306.950012,306.950012,306.950012,0
2019-07-22,306.950012,306.950012,306.950012,306.950012,306.950012,0
2019-07-23,307.100006,307.100006,307.100006,307.100006,307.100006,0
2019-07-24,308.899994,308.899994,308.899994,308.899994,308.899994,0
2019-07-25,308.899994,308.899994,308.899994,308.899994,308.899994,0
